id,order_num,user_id,created_at,updated_at
2206,3,9984,06/14/2015 14:35:36,06/20/2015 10:45:40
30880,4,2041,06/29/2015 20:37:11,07/09/2015 14:03:42
30480,1,6136,02/24/2015 08:49:00,03/07/2015 06:26:56
27235,2,568,06/20/2015 20:49:23,06/22/2015 14:59:23
5192,3,591,07/05/2015 08:42:50,07/15/2015 02:02:34
8518,6,8650,07/08/2015 18:31:51,07/11/2015 17:26:38
30154,6,8378,07/08/2015 18:31:22,07/11/2015 21:35:34
8672,3,655,07/02/2015 12:21:27,07/05/2015 21:28:12
25989,2,2245,03/13/2015 20:30:33,03/27/2015 13:38:11
18062,3,3612,07/07/2015 11:34:16,07/14/2015 13:37:35
4648,4,8668,07/07/2015 10:11:30,07/21/2015 03:38:20
4009,4,5951,07/08/2015 14:06:04,07/17/2015 14:22:30
29129,6,4363,07/03/2015 12:42:27,07/08/2015 12:44:11
6343,3,4882,07/06/2015 08:52:57,07/13/2015 11:03:35
27823,2,1200,07/05/2015 12:10:02,07/05/2015 19:42:50
8516,4,37,07/08/2015 07:16:23,07/14/2015 23:44:09
17044,1,7430,05/26/2015 18:40:26,05/31/2015 17:32:57
27290,1,4514,07/07/2015 03:10:45,07/18/2015 06:47:28
25054,5,1032,06/30/2015 09:49:24,07/03/2015 08:38:28
18351,4,4418,07/08/2015 07:11:41,07/17/2015 07:35:40
35820,3,8545,07/07/2015 22:08:04,07/15/2015 19:49:47
16394,2,6703,06/14/2015 17:31:29,06/18/2015 23:36:56
28234,5,432,07/06/2015 06:29:24,07/20/2015 22:38:00
11280,2,7136,06/26/2015 22:39:26,07/02/2015 17:15:03
18683,3,7057,06/29/2015 21:55:34,07/13/2015 12:57:12
20943,3,6258,07/08/2015 19:13:52,07/13/2015 04:54:12
20893,6,1678,07/08/2015 17:15:03,07/20/2015 09:14:15
12962,3,6851,07/06/2015 06:36:58,07/11/2015 03:57:12
23430,3,5411,06/29/2015 13:54:07,07/06/2015 08:18:27
14520,6,2280,07/08/2015 23:03:15,07/13/2015 16:57:41
35934,3,5939,07/04/2015 04:54:21,07/13/2015 07:04:52
5458,1,3392,06/04/2015 05:35:46,06/16/2015 18:35:00
6945,3,2216,07/06/2015 14:19:27,07/08/2015 05:06:12
28251,3,5912,07/06/2015 14:44:26,07/17/2015 08:53:33
9864,5,3925,07/08/2015 23:42:08,07/22/2015 14:35:42
31231,4,4571,07/07/2015 19:30:57,07/09/2015 01:56:03
17671,2,6102,06/22/2015 12:51:23,07/03/2015 11:23:58
20272,4,6491,07/02/2015 21:38:04,07/15/2015 15:47:46
28331,5,874,07/08/2015 16:31:22,07/12/2015 04:49:26
4328,1,5535,12/27/2014 18:28:46,01/04/2015 06:11:01
15513,1,1552,06/10/2015 22:20:35,06/20/2015 17:17:16
26486,2,8063,05/11/2015 21:37:51,05/13/2015 10:12:02
9941,1,2536,07/08/2015 09:06:22,07/13/2015 18:13:29
32873,1,934,05/09/2015 03:11:48,05/17/2015 12:02:03
13879,2,1157,06/23/2015 00:55:50,07/05/2015 22:32:08
28164,3,5796,05/09/2015 10:16:13,05/17/2015 19:50:27
32577,2,5883,07/09/2015 00:04:03,07/22/2015 21:00:31
39374,1,3955,04/18/2015 15:10:17,04/23/2015 17:11:35
7178,1,9138,07/07/2015 20:58:12,07/17/2015 01:29:53
20539,3,8678,06/30/2015 14:48:39,07/09/2015 04:54:54
28323,1,5604,07/04/2015 02:16:33,07/08/2015 11:38:48
851,3,8892,06/23/2015 06:18:01,07/02/2015 21:50:31
11402,4,669,05/31/2015 15:56:35,06/02/2015 04:57:23
33782,3,2734,07/04/2015 00:19:43,07/06/2015 11:44:08
3348,2,7321,07/05/2015 23:05:44,07/09/2015 00:37:03
14108,1,8380,03/02/2015 17:36:24,03/08/2015 15:16:21
1084,2,2199,07/08/2015 04:40:34,07/10/2015 08:12:00
39330,2,9370,07/08/2015 16:05:02,07/21/2015 21:35:44
278,1,4045,07/04/2015 15:58:49,07/10/2015 00:11:07
31484,2,8355,05/20/2015 05:05:43,06/02/2015 08:00:38
4610,3,8681,06/07/2015 05:02:38,06/21/2015 13:34:44
8107,1,3308,06/23/2015 04:00:01,07/01/2015 14:26:38
16517,1,926,05/10/2015 16:45:57,05/14/2015 21:25:17
6534,2,3183,07/07/2015 11:50:27,07/17/2015 06:53:23
22640,1,2295,03/31/2015 00:36:45,04/14/2015 06:53:12
23342,1,4619,02/18/2015 22:10:17,03/04/2015 08:09:02
25731,5,5951,07/08/2015 21:19:16,07/15/2015 02:52:16
30250,4,4560,07/08/2015 20:22:42,07/12/2015 08:38:14
20467,4,7179,07/09/2015 00:29:21,07/14/2015 19:43:45
11977,6,8497,07/09/2015 01:00:59,07/21/2015 16:31:57
3449,5,8992,07/09/2015 00:42:36,07/09/2015 13:11:22
35284,2,9635,07/07/2015 20:33:33,07/11/2015 05:06:38
32314,2,2317,05/28/2015 08:11:27,06/01/2015 10:57:00
9826,2,3885,03/22/2015 12:07:12,03/24/2015 17:49:50
31402,1,9282,06/10/2015 01:08:21,06/11/2015 10:58:29
19739,2,707,06/27/2015 10:55:23,06/30/2015 08:49:26
2204,4,3964,07/09/2015 00:14:21,07/16/2015 12:33:55
37513,1,1150,06/24/2015 19:48:42,07/07/2015 06:21:03
23512,4,6,07/03/2015 08:10:27,07/15/2015 15:23:45
32010,5,2986,07/03/2015 22:40:13,07/13/2015 18:29:44
15592,2,8650,07/03/2015 03:24:07,07/08/2015 21:25:47
26431,5,2246,07/08/2015 07:41:32,07/21/2015 06:01:33
37325,3,1596,06/29/2015 15:31:15,07/05/2015 12:36:33
798,2,4619,05/25/2015 16:11:21,06/08/2015 22:36:19
23847,5,72,07/08/2015 19:51:26,07/17/2015 21:34:15
27716,1,1322,12/20/2014 20:22:37,12/24/2014 12:33:46
4165,2,9400,06/30/2015 12:28:03,07/07/2015 16:23:03
21327,1,612,03/01/2015 07:51:14,03/11/2015 21:28:56
4391,9,5800,07/09/2015 00:18:50,07/13/2015 21:57:03
9416,2,6984,07/07/2015 08:45:50,07/16/2015 12:56:57
32018,1,5054,06/05/2015 15:59:40,06/08/2015 23:49:13
28446,4,889,07/07/2015 11:08:52,07/18/2015 06:42:35
16604,4,3904,07/09/2015 00:05:58,07/12/2015 10:08:44
32039,2,2824,06/18/2015 16:05:16,06/23/2015 11:27:39
23050,1,1908,03/30/2015 08:01:16,04/13/2015 22:47:50
6122,1,3849,06/08/2015 12:08:37,06/11/2015 07:07:25
29342,1,7508,12/09/2014 19:10:48,12/15/2014 13:18:19
11316,2,5501,07/08/2015 22:59:15,07/16/2015 15:57:33
3766,1,3909,06/10/2015 06:23:44,06/11/2015 13:19:32
6759,5,2571,07/08/2015 19:36:16,07/20/2015 05:50:01
36721,5,9911,07/07/2015 03:59:18,07/12/2015 23:32:01
16704,6,4811,07/08/2015 03:49:37,07/09/2015 20:19:15
31916,2,8416,07/05/2015 00:31:42,07/07/2015 18:59:37
18405,5,2545,07/09/2015 00:01:28,07/20/2015 17:17:27
30910,4,2411,07/08/2015 23:25:05,07/11/2015 08:49:37
20225,1,4667,07/05/2015 10:05:04,07/17/2015 00:22:59
22744,3,6922,07/06/2015 10:55:30,07/19/2015 21:18:49
31347,4,44,07/08/2015 20:05:06,07/16/2015 00:51:21
19640,1,366,06/15/2015 18:12:33,06/16/2015 06:48:06
11894,2,3423,06/23/2015 00:29:07,07/07/2015 03:45:05
31437,4,3600,06/28/2015 02:14:49,06/30/2015 15:35:19
19191,2,890,04/15/2015 01:19:41,04/21/2015 15:52:48
39876,1,5385,06/09/2015 14:01:12,06/13/2015 02:16:41
12466,4,5604,07/08/2015 03:59:55,07/14/2015 04:26:02
7020,1,6386,05/15/2015 15:33:12,05/16/2015 09:49:48
27452,4,9138,07/08/2015 12:53:53,07/19/2015 11:15:46
16631,2,5391,06/15/2015 03:17:47,06/29/2015 16:30:35
13508,3,9749,07/06/2015 00:24:45,07/06/2015 10:50:31
32411,2,8086,07/08/2015 23:50:00,07/22/2015 23:34:46
19362,3,7525,07/07/2015 11:41:25,07/09/2015 00:33:41
17704,4,432,07/03/2015 01:29:22,07/14/2015 21:55:42
24806,4,4380,07/09/2015 00:07:43,07/17/2015 15:30:05
14339,2,3386,05/27/2015 23:37:57,06/04/2015 01:13:30
35323,7,8059,07/09/2015 00:58:07,07/15/2015 03:25:44
10200,3,5711,07/09/2015 00:11:30,07/10/2015 07:52:16
25319,2,4079,07/03/2015 21:35:41,07/17/2015 15:19:28
30044,2,7427,01/21/2015 06:00:48,02/04/2015 21:11:34
1919,2,591,06/14/2015 22:11:41,06/25/2015 14:05:06
29196,4,2055,07/08/2015 03:38:14,07/17/2015 05:00:41
12920,5,3600,07/05/2015 21:25:04,07/14/2015 09:18:33
12429,4,2028,07/06/2015 08:20:52,07/16/2015 23:40:48
25384,1,8593,06/02/2015 12:22:59,06/15/2015 12:00:30
25469,1,757,06/27/2015 06:22:21,07/11/2015 09:33:02
17875,6,34,07/09/2015 00:04:59,07/22/2015 13:37:17
13422,2,4334,06/28/2015 09:56:01,07/04/2015 05:33:14
11645,2,325,07/01/2015 07:28:14,07/01/2015 09:41:35
30677,5,3057,07/08/2015 17:06:01,07/10/2015 00:52:07
11040,3,2723,07/05/2015 17:50:34,07/08/2015 01:05:09
7543,2,5985,07/08/2015 09:00:59,07/17/2015 14:24:50
39092,3,5186,07/08/2015 04:37:48,07/20/2015 13:38:26
9420,3,4182,06/19/2015 03:08:38,06/21/2015 17:51:32
1920,1,8429,12/27/2014 09:55:17,01/05/2015 10:17:51
11473,4,1530,07/04/2015 01:29:14,07/15/2015 10:33:32
32814,5,1347,07/07/2015 20:40:29,07/11/2015 16:06:27
18326,3,7285,07/08/2015 00:42:42,07/18/2015 05:07:24
38503,4,5934,07/01/2015 05:42:19,07/02/2015 01:08:37
4434,2,5361,06/13/2015 09:21:48,06/13/2015 10:18:01
21514,8,6724,07/08/2015 23:08:19,07/10/2015 16:27:11
29308,4,1371,05/17/2015 22:37:58,06/01/2015 01:58:08
9096,4,8063,07/08/2015 03:14:48,07/15/2015 20:42:53
11871,3,8465,06/28/2015 06:45:14,07/01/2015 02:37:14
35006,3,7378,05/26/2015 04:35:09,06/10/2015 02:42:24
10530,1,2473,06/25/2015 14:58:20,06/27/2015 18:02:17
24537,2,8662,06/29/2015 19:13:58,07/14/2015 09:36:05
30670,2,7077,06/18/2015 22:22:13,06/23/2015 02:15:24
30949,6,5227,07/09/2015 00:59:56,07/22/2015 09:50:08
39260,1,6031,01/18/2015 20:46:41,01/29/2015 22:35:03
39581,3,4836,05/23/2015 03:14:44,06/03/2015 03:22:51
645,2,9256,07/06/2015 03:20:59,07/17/2015 19:48:58
28083,1,986,03/30/2015 08:34:59,04/12/2015 14:58:18
22179,8,2005,07/09/2015 01:00:53,07/15/2015 01:22:51
4723,2,5945,06/10/2015 04:44:21,06/21/2015 18:52:59
7232,4,369,07/08/2015 22:49:25,07/10/2015 23:52:25
6267,2,8476,04/30/2015 16:04:42,05/14/2015 19:31:40
5966,1,9635,07/06/2015 23:58:15,07/15/2015 01:54:58
24780,2,2723,07/03/2015 15:11:27,07/15/2015 16:13:17
1059,3,7951,07/08/2015 19:41:10,07/18/2015 04:28:17
37462,2,6297,07/03/2015 15:52:27,07/17/2015 20:26:07
39271,9,1092,07/08/2015 23:20:25,07/18/2015 03:39:54
24906,3,7578,05/30/2015 19:23:42,06/09/2015 19:34:31
25745,3,4594,07/06/2015 14:56:47,07/07/2015 20:32:14
13982,2,5356,07/02/2015 00:00:51,07/06/2015 15:11:52
14131,7,1315,07/08/2015 23:53:51,07/09/2015 09:27:43
18575,1,6703,04/18/2015 13:05:18,04/22/2015 07:03:11
9988,2,7254,07/06/2015 17:47:15,07/19/2015 06:39:49
11015,5,7254,07/08/2015 17:42:00,07/12/2015 03:11:40
38990,3,5448,07/04/2015 15:33:07,07/12/2015 19:55:01
21127,1,4626,04/22/2015 10:33:41,04/24/2015 00:36:34
7644,1,9415,05/28/2015 12:28:00,06/07/2015 13:45:52
17692,2,6571,07/04/2015 20:56:53,07/06/2015 02:13:29
12237,5,9633,07/08/2015 22:07:32,07/21/2015 07:09:54
4092,2,655,07/01/2015 06:04:07,07/04/2015 10:49:49
27155,1,2334,06/23/2015 22:11:12,06/27/2015 17:46:19
19386,1,3415,06/17/2015 08:51:27,06/22/2015 05:48:16
36760,2,7913,07/08/2015 19:48:31,07/12/2015 23:11:41
22467,2,8054,07/07/2015 23:51:31,07/17/2015 23:30:53
4799,5,3885,06/25/2015 13:43:37,07/02/2015 18:53:57
37208,3,4686,07/09/2015 00:16:25,07/09/2015 03:36:08
2520,1,5949,04/17/2015 08:37:17,04/21/2015 20:13:44
39229,2,7182,06/06/2015 07:05:50,06/15/2015 16:39:26
33873,4,9587,07/09/2015 01:00:45,07/12/2015 07:20:00
21924,4,4300,07/03/2015 17:40:50,07/08/2015 03:48:36
17810,6,7427,06/23/2015 09:25:59,06/26/2015 03:20:06
12720,3,3972,06/28/2015 06:44:37,07/01/2015 05:06:10
23254,4,2295,06/23/2015 01:38:15,06/24/2015 11:17:13
25122,6,9633,07/09/2015 00:15:44,07/21/2015 09:59:01
32208,1,9400,06/17/2015 18:11:24,06/30/2015 13:16:50
2767,1,2444,04/23/2015 19:15:38,05/01/2015 07:03:30
18294,2,2634,12/27/2014 08:25:57,12/29/2014 12:52:18
8645,6,4976,07/01/2015 02:36:49,07/03/2015 20:05:36
23367,2,2294,05/12/2015 08:06:20,05/26/2015 01:54:28
1941,4,8476,06/22/2015 18:25:16,07/01/2015 09:39:30
7512,1,7840,06/29/2015 18:14:35,07/12/2015 02:30:45
24956,1,8190,07/06/2015 07:08:56,07/16/2015 03:37:17
36793,2,2982,03/28/2015 11:32:02,04/09/2015 20:46:40
20246,1,1697,05/12/2015 17:10:36,05/14/2015 23:14:44
34131,1,9997,07/07/2015 17:54:43,07/22/2015 15:26:50
7445,2,5448,07/04/2015 11:28:54,07/16/2015 00:21:34
34332,6,3290,07/05/2015 05:08:03,07/08/2015 18:08:10
30645,2,3481,04/24/2015 02:03:22,05/07/2015 07:06:33
9406,1,5985,07/06/2015 21:00:19,07/16/2015 18:11:41
35131,2,7230,06/23/2015 11:22:08,06/26/2015 00:49:42
14023,3,8642,07/05/2015 23:18:54,07/12/2015 21:56:57
28198,2,8362,06/17/2015 13:40:56,06/23/2015 12:02:22
28841,3,986,06/23/2015 03:40:05,06/29/2015 09:45:52
25172,1,9254,04/15/2015 03:46:00,04/24/2015 04:00:12
39741,5,568,07/06/2015 23:42:02,07/15/2015 12:23:01
21729,3,5058,05/23/2015 23:41:40,06/03/2015 06:04:15
24879,3,8908,07/08/2015 20:36:18,07/17/2015 12:48:56
14228,2,5910,07/08/2015 06:01:07,07/12/2015 21:06:32
12066,4,2278,07/07/2015 00:14:17,07/10/2015 18:12:58
19039,1,8967,05/24/2015 05:47:32,05/24/2015 16:49:58
8034,3,5915,06/04/2015 07:44:24,06/17/2015 11:40:45
17961,6,7595,07/06/2015 11:46:34,07/12/2015 06:31:43
16839,3,7788,06/24/2015 09:24:34,06/27/2015 10:16:38
22036,3,9417,06/01/2015 01:35:44,06/09/2015 23:49:28
61,5,4963,07/03/2015 10:43:39,07/06/2015 00:30:59
5014,3,3196,04/24/2015 19:45:58,04/28/2015 06:35:47
38495,2,5443,04/18/2015 13:04:33,04/19/2015 05:48:33
37995,5,3332,07/04/2015 06:57:11,07/09/2015 13:11:36
9722,2,9325,07/08/2015 16:52:18,07/19/2015 12:34:12
14877,3,8692,06/14/2015 20:54:10,06/25/2015 14:07:26
13027,2,6849,05/05/2015 00:09:09,05/18/2015 08:57:27
21678,3,9892,07/06/2015 15:05:15,07/09/2015 01:27:47
16950,4,3833,07/08/2015 12:06:24,07/12/2015 10:53:44
8290,1,6107,11/23/2014 20:34:47,12/04/2014 18:33:15
18411,1,745,07/02/2015 16:25:24,07/05/2015 11:58:29
37619,1,5302,04/29/2015 02:31:30,05/06/2015 06:54:11
21790,5,6639,07/08/2015 17:45:05,07/20/2015 00:41:29
33145,5,8892,06/27/2015 14:39:09,07/12/2015 07:37:24
33178,9,2246,07/09/2015 00:59:10,07/19/2015 23:24:23
30457,1,7285,06/26/2015 21:03:09,07/01/2015 17:28:32
37628,4,7065,07/08/2015 23:15:08,07/17/2015 07:42:29
16246,3,9635,07/08/2015 01:57:02,07/18/2015 03:36:34
16804,1,4712,03/20/2015 14:49:43,03/23/2015 18:43:54
13342,4,8479,07/04/2015 18:13:29,07/08/2015 03:34:26
32925,5,8593,07/09/2015 00:58:06,07/18/2015 02:37:57
6130,4,4389,04/28/2015 16:02:15,05/05/2015 08:53:42
12562,1,1304,06/17/2015 01:15:01,06/27/2015 01:07:29
24526,3,5502,07/07/2015 19:13:44,07/14/2015 16:56:43
27862,3,4386,07/01/2015 08:46:45,07/07/2015 00:44:38
22619,2,8317,06/21/2015 23:14:42,07/04/2015 00:20:00
2479,6,3923,07/03/2015 20:33:43,07/04/2015 19:41:37
23320,6,3281,07/08/2015 23:50:07,07/18/2015 13:10:33
2937,5,926,07/08/2015 23:42:26,07/23/2015 22:49:27
7515,3,7077,06/24/2015 01:21:48,07/08/2015 05:49:24
37448,2,8388,06/29/2015 07:29:06,07/10/2015 03:58:26
4214,3,6361,05/29/2015 05:58:49,06/04/2015 12:38:45
7827,8,6041,07/08/2015 23:28:32,07/11/2015 04:41:52
31659,5,9087,07/08/2015 07:06:20,07/17/2015 04:15:16
6896,4,2188,07/04/2015 05:01:36,07/12/2015 07:46:59
27521,2,4679,06/06/2015 08:50:13,06/20/2015 10:00:48
11582,2,9168,04/11/2015 05:06:49,04/15/2015 09:23:03
15511,2,7671,06/08/2015 19:09:43,06/14/2015 03:44:06
29064,1,669,01/29/2015 14:11:08,02/13/2015 10:57:08
38278,1,9256,06/16/2015 17:23:18,07/01/2015 07:35:46
10788,1,9141,04/15/2015 15:25:28,04/24/2015 08:20:31
26441,3,6493,07/06/2015 14:18:58,07/15/2015 08:40:48
11486,2,5410,06/30/2015 19:27:12,07/12/2015 00:46:20
5593,4,1411,06/13/2015 21:15:09,06/26/2015 05:18:21
13660,4,7444,07/03/2015 23:00:44,07/16/2015 11:49:44
28302,5,4316,07/08/2015 12:04:31,07/19/2015 13:49:46
9809,2,934,06/21/2015 21:22:49,07/05/2015 23:46:36
17220,8,9646,07/09/2015 01:00:35,07/23/2015 06:37:48
12938,1,7930,02/25/2015 10:03:14,03/04/2015 23:40:32
23443,4,6724,07/01/2015 11:05:51,07/06/2015 07:26:02
19129,6,9320,07/09/2015 00:38:17,07/21/2015 02:07:28
596,1,8453,06/10/2015 09:33:37,06/12/2015 12:28:43
19904,5,8894,07/09/2015 00:15:54,07/12/2015 10:47:11
27737,7,7338,07/08/2015 11:25:11,07/11/2015 15:27:42
9586,1,2638,06/23/2015 00:17:01,07/03/2015 13:52:27
24359,2,2316,07/08/2015 22:06:35,07/21/2015 18:41:44
13830,4,9112,07/08/2015 23:44:18,07/23/2015 06:36:32
32207,8,4217,07/09/2015 01:00:13,07/19/2015 11:05:29
35086,2,8668,06/14/2015 18:11:38,06/26/2015 02:34:57
39040,3,7338,06/13/2015 02:46:31,06/23/2015 09:29:14
7998,2,6322,06/18/2015 06:02:00,06/29/2015 22:27:36
6454,2,9165,07/02/2015 19:47:05,07/11/2015 20:43:18
4919,4,2473,07/08/2015 10:28:08,07/11/2015 07:52:05
2483,3,2717,07/07/2015 05:14:04,07/11/2015 16:31:36
34520,1,5410,06/26/2015 23:42:43,07/05/2015 00:26:37
12337,2,9017,05/26/2015 18:59:20,06/05/2015 09:28:06
28100,4,8470,07/07/2015 14:41:44,07/09/2015 06:28:09
11132,4,650,07/08/2015 02:14:24,07/08/2015 19:44:23
20790,3,1288,07/08/2015 16:20:55,07/14/2015 04:15:29
7126,3,4106,06/01/2015 07:08:34,06/14/2015 07:18:07
35697,3,9433,06/27/2015 14:27:50,07/07/2015 17:19:04
16883,3,6079,07/05/2015 10:02:34,07/12/2015 06:02:31
25449,6,2568,07/08/2015 03:19:02,07/15/2015 04:20:34
32326,6,5411,07/08/2015 01:44:19,07/09/2015 16:09:55
18349,4,5362,07/07/2015 09:20:00,07/11/2015 19:48:02
18658,1,1724,03/01/2015 08:07:08,03/09/2015 14:29:43
20942,4,7802,07/08/2015 19:06:38,07/17/2015 21:54:41
9984,2,7333,07/08/2015 21:06:58,07/09/2015 12:57:52
29452,3,2590,06/29/2015 16:35:55,07/04/2015 12:41:54
27899,2,6,04/12/2015 02:44:44,04/22/2015 00:23:29
5206,2,4707,06/29/2015 12:39:43,07/09/2015 05:21:25
36256,1,5708,06/30/2015 05:26:28,07/07/2015 17:07:08
25497,3,491,06/05/2015 12:15:26,06/11/2015 13:52:28
18564,3,9879,04/20/2015 11:41:50,04/29/2015 18:30:35
190,2,6047,03/09/2015 00:09:14,03/15/2015 05:07:54
921,1,3290,04/27/2015 06:46:34,05/02/2015 03:08:06
4775,2,1322,01/12/2015 04:15:25,01/23/2015 03:16:03
28024,1,2544,07/07/2015 06:24:03,07/09/2015 01:44:06
5911,1,5766,06/28/2015 00:34:48,07/10/2015 15:57:50
25602,1,7278,04/06/2015 20:02:07,04/12/2015 02:22:24
10913,4,1019,06/30/2015 06:36:49,06/30/2015 22:12:49
28585,5,6277,07/08/2015 07:40:36,07/13/2015 05:09:12
19700,1,5420,07/02/2015 16:45:53,07/13/2015 14:01:39
25710,6,2717,07/08/2015 22:05:19,07/12/2015 10:12:17
5420,2,2323,06/22/2015 20:59:24,06/24/2015 13:33:05
12803,9,3405,07/08/2015 15:54:08,07/10/2015 12:11:26
11296,2,4157,06/17/2015 07:55:22,06/30/2015 17:59:55
36926,2,369,07/06/2015 18:25:41,07/09/2015 11:17:54
5275,1,3450,02/25/2015 13:47:33,02/26/2015 03:20:42
13884,1,3884,03/20/2015 10:41:43,03/20/2015 21:35:14
36501,1,691,04/28/2015 14:50:56,05/12/2015 09:13:08
29563,1,3062,05/26/2015 01:11:23,05/28/2015 00:49:01
17027,3,4186,06/18/2015 13:44:54,06/23/2015 06:43:34
20051,3,8453,07/03/2015 23:32:50,07/11/2015 23:49:46
29336,3,1891,07/04/2015 11:01:32,07/13/2015 01:08:56
31566,3,4190,07/07/2015 16:59:01,07/18/2015 18:01:29
18625,2,9911,07/02/2015 01:23:31,07/13/2015 11:38:07
5559,2,9587,07/09/2015 01:00:06,07/14/2015 13:04:40
6314,1,8291,04/24/2015 09:39:43,05/08/2015 13:57:12
1318,4,456,07/08/2015 14:18:49,07/10/2015 22:11:08
26401,4,3290,07/02/2015 17:43:41,07/05/2015 02:49:05
16112,1,6235,06/25/2015 15:44:27,07/09/2015 10:41:42
25020,3,7589,06/09/2015 17:35:49,06/24/2015 05:12:30
2219,4,8678,07/07/2015 01:21:41,07/14/2015 15:49:24
23604,1,3828,05/20/2015 20:38:24,05/28/2015 12:43:20
8857,1,8924,05/10/2015 02:53:19,05/21/2015 18:16:35
31760,3,8151,07/06/2015 17:12:16,07/09/2015 06:34:18
13220,3,5889,07/07/2015 07:31:35,07/21/2015 23:07:56
36764,3,5957,07/08/2015 20:36:35,07/21/2015 09:25:10
35841,2,2211,07/07/2015 23:35:37,07/15/2015 17:59:09
33988,5,9017,07/05/2015 15:59:13,07/13/2015 05:22:23
37983,1,4166,05/08/2015 18:35:08,05/15/2015 09:05:16
18135,1,6457,06/22/2015 20:09:53,07/06/2015 23:15:40
25340,2,4331,07/04/2015 12:21:29,07/15/2015 11:15:16
6931,2,8510,06/28/2015 10:38:18,07/05/2015 23:35:19
32575,6,4953,07/08/2015 08:33:25,07/08/2015 12:16:24
3565,5,2781,07/06/2015 06:45:08,07/16/2015 22:39:59
39,5,780,07/09/2015 00:13:31,07/16/2015 21:59:42
10797,2,1189,01/16/2015 07:12:25,01/30/2015 04:51:02
30690,4,2399,07/08/2015 23:48:43,07/11/2015 03:08:26
7812,4,1718,07/01/2015 18:10:43,07/04/2015 18:46:14
14019,1,4594,06/14/2015 13:47:15,06/22/2015 23:33:53
22093,3,1611,07/09/2015 00:12:44,07/09/2015 22:39:05
33602,3,5976,07/08/2015 23:48:33,07/19/2015 03:26:20
15634,5,6339,07/07/2015 20:12:50,07/15/2015 10:11:45
38169,1,8668,06/10/2015 16:54:33,06/10/2015 20:22:51
21253,3,7111,06/04/2015 19:52:33,06/10/2015 01:05:36
20937,1,9815,06/03/2015 02:51:32,06/16/2015 21:17:48
12350,1,3358,06/25/2015 13:14:55,06/30/2015 11:26:51
10838,1,4376,04/12/2015 02:30:32,04/17/2015 13:51:22
23226,3,7127,07/04/2015 05:11:43,07/16/2015 17:43:12
28920,1,8496,12/19/2014 03:52:34,12/26/2014 03:28:55
14678,5,6571,07/07/2015 21:41:00,07/11/2015 01:48:29
7328,1,2637,03/13/2015 03:12:05,03/20/2015 11:38:24
32774,1,1848,06/09/2015 10:14:18,06/18/2015 21:03:10
6153,1,8000,06/23/2015 16:35:38,06/29/2015 07:04:14
39492,4,6139,07/08/2015 19:50:13,07/14/2015 10:39:20
39393,7,4363,07/07/2015 02:12:42,07/18/2015 20:31:59
6849,2,1611,07/08/2015 21:15:54,07/20/2015 17:31:37
2157,3,1411,05/04/2015 09:31:10,05/13/2015 00:35:19
28153,5,4113,07/06/2015 22:42:16,07/09/2015 17:21:23
23695,5,2637,07/08/2015 07:37:16,07/12/2015 08:47:16
34142,3,438,05/17/2015 19:38:55,05/25/2015 22:18:14
37720,4,2775,06/21/2015 07:19:35,07/02/2015 21:03:27
18787,1,2246,02/12/2015 00:06:43,02/14/2015 20:11:20
32412,1,6146,07/07/2015 15:21:24,07/15/2015 04:40:02
8553,4,1090,07/08/2015 16:51:05,07/20/2015 05:22:12
17574,6,7763,07/08/2015 05:10:52,07/12/2015 15:57:53
31667,8,8388,07/08/2015 23:17:47,07/12/2015 19:13:49
33120,3,8526,07/01/2015 11:46:22,07/12/2015 17:12:35
34377,1,9417,01/16/2015 00:02:28,01/25/2015 20:02:25
35129,3,6,06/01/2015 23:15:24,06/07/2015 23:58:08
27996,5,7840,07/07/2015 18:53:50,07/14/2015 13:19:24
37966,2,2501,06/17/2015 18:48:30,06/22/2015 06:49:17
18806,6,4882,07/08/2015 21:14:52,07/11/2015 15:07:52
34930,1,7650,07/01/2015 09:43:14,07/14/2015 09:54:40
19320,7,3749,07/09/2015 00:43:47,07/14/2015 19:01:12
39523,2,7802,07/07/2015 16:02:57,07/19/2015 19:49:01
39665,4,6440,06/29/2015 20:47:40,07/09/2015 23:18:00
26419,2,1678,06/24/2015 22:23:07,07/02/2015 03:35:50
9085,1,1090,05/16/2015 20:59:03,05/17/2015 21:07:47
20210,1,9731,03/26/2015 00:42:37,04/01/2015 12:51:55
32605,1,3183,07/07/2015 11:01:21,07/08/2015 05:12:57
29124,4,7378,06/30/2015 19:22:24,07/15/2015 11:48:53
26891,5,1679,07/02/2015 16:08:50,07/05/2015 20:24:21
5366,3,1157,06/28/2015 01:41:43,07/04/2015 22:34:37
18187,2,3804,06/28/2015 11:31:32,07/05/2015 11:29:14
11862,1,5411,04/29/2015 01:00:41,04/29/2015 12:39:18
33837,4,8438,06/18/2015 18:27:41,06/26/2015 04:32:38
8464,4,5400,07/09/2015 00:42:50,07/12/2015 08:54:43
5280,4,9536,07/07/2015 18:34:45,07/19/2015 23:11:50
20207,4,2638,07/08/2015 14:10:12,07/13/2015 09:58:51
39152,1,9168,03/16/2015 00:50:36,03/20/2015 01:32:43
37594,7,8451,07/08/2015 22:38:53,07/14/2015 04:25:04
34328,3,9193,07/08/2015 02:15:51,07/08/2015 10:30:23
35759,1,959,05/04/2015 05:41:07,05/13/2015 19:17:03
